Name,Latitude,Longitude,Latitude (Rad),Longitude (Rad),Timestamp,Time Delta (s),Haversine Distance (Km),Haversine Distance (m),Velocity (m / s) = Distance (m) / Time (s)
454,40.18627,-8.41296,0.7013827256,-0.1468338518,1/23/2016 12:00:34,1.16,0.001399299121,1.399299121,1.21
455,40.18627,-8.41297,0.7013827256,-0.1468340264,1/23/2016 12:00:35,1.16,0.0008494743983,0.8494743983,0.73
456,40.18628,-8.41298,0.7013829001,-0.1468342009,1/23/2016 12:00:37,2.31,0.001399299045,1.399299045,0.60
457,40.18628,-8.41298,0.7013829001,-0.1468342009,1/23/2016 12:00:37,0.00,0,0,0.00
458,40.18628,-8.41298,0.7013829001,-0.1468342009,1/23/2016 12:00:37,0.00,0,0,0.00
459,40.18627,-8.413,0.7013827256,-0.14683455,1/23/2016 12:00:37,0.00,0.00203048215,2.03048215,0.00
460,40.18627,-8.413,0.7013827256,-0.14683455,1/23/2016 12:00:38,1.16,0,0,0.00
461,40.18628,-8.41301,0.7013829001,-0.1468347245,1/23/2016 12:00:39,1.16,0.001399299045,1.399299045,1.21
462,40.18629,-8.41302,0.7013830747,-0.146834899,1/23/2016 12:00:40,1.16,0.001399298969,1.399298969,1.21
463,40.1863,-8.41303,0.7013832492,-0.1468350736,1/23/2016 12:00:41,1.16,0.001399298893,1.399298893,1.21
464,40.18631,-8.41304,0.7013834237,-0.1468352481,1/23/2016 12:00:42,1.16,0.001399298817,1.399298817,1.21
465,40.18631,-8.41305,0.7013834237,-0.1468354226,1/23/2016 12:00:43,1.16,0.0008494738974,0.8494738974,0.73
466,40.18631,-8.41306,0.7013834237,-0.1468355972,1/23/2016 12:00:44,1.16,0.0008494738973,0.8494738973,0.73
467,40.18631,-8.41307,0.7013834237,-0.1468357717,1/23/2016 12:00:45,1.16,0.0008494738974,0.8494738974,0.73
468,40.1863,-8.41308,0.7013832492,-0.1468359462,1/23/2016 12:00:46,1.16,0.001399298817,1.399298817,1.21
469,40.18631,-8.41309,0.7013834237,-0.1468361208,1/23/2016 12:00:47,1.16,0.001399298817,1.399298817,1.21
470,40.18631,-8.4131,0.7013834237,-0.1468362953,1/23/2016 12:00:48,1.16,0.0008494738976,0.8494738976,0.73
471,40.18632,-8.41311,0.7013835983,-0.1468364698,1/23/2016 12:00:49,1.16,0.001399298741,1.399298741,1.21
472,40.18632,-8.41312,0.7013835983,-0.1468366444,1/23/2016 12:00:50,1.16,0.0008494737722,0.8494737722,0.73
473,40.18632,-8.41313,0.7013835983,-0.1468368189,1/23/2016 12:00:51,1.16,0.0008494737723,0.8494737723,0.73
474,40.18632,-8.41314,0.7013835983,-0.1468369934,1/23/2016 12:00:52,1.16,0.0008494737722,0.8494737722,0.73
475,40.18632,-8.41315,0.7013835983,-0.146837168,1/23/2016 12:00:53,1.16,0.0008494737722,0.8494737722,0.73
476,40.18632,-8.41315,0.7013835983,-0.146837168,1/23/2016 12:00:54,1.16,0,0,0.00
477,40.18631,-8.41316,0.7013834237,-0.1468373425,1/23/2016 12:00:55,1.16,0.001399298741,1.399298741,1.21
478,40.18631,-8.41316,0.7013834237,-0.1468373425,1/23/2016 12:00:56,1.16,0,0,0.00
479,40.18631,-8.41316,0.7013834237,-0.1468373425,1/23/2016 12:00:57,1.16,0,0,0.00
480,40.18631,-8.41317,0.7013834237,-0.146837517,1/23/2016 12:00:58,1.16,0.0008494738976,0.8494738976,0.73
481,40.1863,-8.41317,0.7013832492,-0.146837517,1/23/2016 12:00:59,1.16,0.001111949267,1.111949267,0.96
482,40.18631,-8.41318,0.7013834237,-0.1468376916,1/23/2016 12:01:00,1.16,0.001399298817,1.399298817,1.21
483,40.1863,-8.41319,0.7013832492,-0.1468378661,1/23/2016 12:01:01,1.16,0.001399298817,1.399298817,1.21
484,40.18631,-8.4132,0.7013834237,-0.1468380406,1/23/2016 12:01:02,1.16,0.001399298817,1.399298817,1.21
485,40.18631,-8.4132,0.7013834237,-0.1468380406,1/23/2016 12:01:03,1.16,0,0,0.00
486,40.18631,-8.41321,0.7013834237,-0.1468382152,1/23/2016 12:01:04,1.16,0.0008494738973,0.8494738973,0.73
487,40.18631,-8.41322,0.7013834237,-0.1468383897,1/23/2016 12:01:05,1.16,0.0008494738977,0.8494738977,0.73
488,40.18631,-8.41322,0.7013834237,-0.1468383897,1/23/2016 12:01:06,1.16,0,0,0.00
489,40.18632,-8.41323,0.7013835983,-0.1468385642,1/23/2016 12:01:07,1.16,0.001399298741,1.399298741,1.21
490,40.18633,-8.41324,0.7013837728,-0.1468387388,1/23/2016 12:01:08,1.16,0.001399298665,1.399298665,1.21
491,40.18634,-8.41325,0.7013839473,-0.1468389133,1/23/2016 12:01:09,1.16,0.001399298589,1.399298589,1.21
492,40.18636,-8.41325,0.7013842964,-0.1468389133,1/23/2016 12:01:10,1.16,0.002223898533,2.223898533,1.92
493,40.18638,-8.41326,0.7013846455,-0.1468390878,1/23/2016 12:01:11,1.16,0.002380615321,2.380615321,2.06
494,40.18639,-8.41327,0.70138482,-0.1468392624,1/23/2016 12:01:12,1.16,0.00139929821,1.39929821,1.21
495,40.18639,-8.41328,0.70138482,-0.1468394369,1/23/2016 12:01:13,1.16,0.0008494728956,0.8494728956,0.73
496,40.18639,-8.41329,0.70138482,-0.1468396114,1/23/2016 12:01:14,1.16,0.0008494728956,0.8494728956,0.73
497,40.1864,-8.4133,0.7013849945,-0.146839786,1/23/2016 12:01:15,1.16,0.001399298132,1.399298132,1.21
498,40.1864,-8.41331,0.7013849945,-0.1468399605,1/23/2016 12:01:16,1.16,0.0008494727704,0.8494727704,0.73
499,40.1864,-8.41333,0.7013849945,-0.1468403096,1/23/2016 12:01:17,1.16,0.001698945541,1.698945541,1.47
500,40.18641,-8.41334,0.7013851691,-0.1468404841,1/23/2016 12:01:18,1.16,0.001399298058,1.399298058,1.21
501,40.18641,-8.41334,0.7013851691,-0.1468404841,1/23/2016 12:01:19,1.16,0,0,0.00
502,40.18641,-8.41334,0.7013851691,-0.1468404841,1/23/2016 12:01:20,1.16,0,0,0.00
503,40.18641,-8.41334,0.7013851691,-0.1468404841,1/23/2016 12:01:21,1.16,0,0,0.00
504,40.18641,-8.41334,0.7013851691,-0.1468404841,1/23/2016 12:01:22,1.16,0,0,0.00
505,40.18641,-8.41335,0.7013851691,-0.1468406586,1/23/2016 12:01:22,0.00,0.0008494726451,0.8494726451,0.00
506,40.18641,-8.41335,0.7013851691,-0.1468406586,1/23/2016 12:01:23,1.16,0,0,0.00
507,40.18641,-8.41335,0.7013851691,-0.1468406586,1/23/2016 12:01:24,1.16,0,0,0.00
508,40.18642,-8.41336,0.7013853436,-0.1468408332,1/23/2016 12:01:25,1.16,0.001399297981,1.399297981,1.21
509,40.18642,-8.41336,0.7013853436,-0.1468408332,1/23/2016 12:01:26,1.16,0,0,0.00
510,40.18643,-8.41336,0.7013855181,-0.1468408332,1/23/2016 12:01:27,1.16,0.001111949267,1.111949267,0.96
511,40.18643,-8.41336,0.7013855181,-0.1468408332,1/23/2016 12:01:28,1.16,0,0,0.00
512,40.18644,-8.41336,0.7013856927,-0.1468408332,1/23/2016 12:01:29,1.16,0.001111949265,1.111949265,0.96
513,40.18644,-8.41337,0.7013856927,-0.1468410077,1/23/2016 12:01:30,1.16,0.0008494722694,0.8494722694,0.73
514,40.18644,-8.41339,0.7013856927,-0.1468413568,1/23/2016 12:01:31,1.16,0.001698944539,1.698944539,1.47
515,40.18644,-8.4134,0.7013856927,-0.1468415313,1/23/2016 12:01:32,1.16,0.0008494722694,0.8494722694,0.73
516,40.18644,-8.4134,0.7013856927,-0.1468415313,1/23/2016 12:01:33,1.16,0,0,0.00
517,40.18644,-8.4134,0.7013856927,-0.1468415313,1/23/2016 12:01:34,1.16,0,0,0.00
518,40.18645,-8.41341,0.7013858672,-0.1468417058,1/23/2016 12:01:35,1.16,0.001399297753,1.399297753,1.21
519,40.18645,-8.41341,0.7013858672,-0.1468417058,1/23/2016 12:01:36,1.16,0,0,0.00
520,40.18645,-8.41341,0.7013858672,-0.1468417058,1/23/2016 12:01:37,1.16,0,0,0.00
521,40.18645,-8.41341,0.7013858672,-0.1468417058,1/23/2016 12:01:38,1.16,0,0,0.00
522,40.18644,-8.41342,0.7013856927,-0.1468418804,1/23/2016 12:01:39,1.16,0.001399297753,1.399297753,1.21
523,40.18643,-8.41343,0.7013855181,-0.1468420549,1/23/2016 12:01:40,1.16,0.001399297828,1.399297828,1.21
524,40.18642,-8.41344,0.7013853436,-0.1468422294,1/23/2016 12:01:41,1.16,0.001399297906,1.399297906,1.21
525,40.18641,-8.41345,0.7013851691,-0.146842404,1/23/2016 12:01:42,1.16,0.001399297981,1.399297981,1.21
526,40.1864,-8.41346,0.7013849945,-0.1468425785,1/23/2016 12:01:43,1.16,0.001399298058,1.399298058,1.21
527,40.18639,-8.41347,0.70138482,-0.146842753,1/23/2016 12:01:44,1.16,0.001399298132,1.399298132,1.21
528,40.18638,-8.41349,0.7013846455,-0.1468431021,1/23/2016 12:01:45,1.16,0.002030479845,2.030479845,1.75
529,40.18638,-8.4135,0.7013846455,-0.1468432766,1/23/2016 12:01:46,1.16,0.000849473021,0.849473021,0.73
530,40.18637,-8.41351,0.7013844709,-0.1468434511,1/23/2016 12:01:47,1.16,0.001399298285,1.399298285,1.21
531,40.18637,-8.41352,0.7013844709,-0.1468436257,1/23/2016 12:01:48,1.16,0.000849473146,0.849473146,0.73
532,40.18637,-8.41352,0.7013844709,-0.1468436257,1/23/2016 12:01:49,1.16,0,0,0.00
533,40.18637,-8.41353,0.7013844709,-0.1468438002,1/23/2016 12:01:51,2.31,0.000849473146,0.849473146,0.37
534,40.18637,-8.41353,0.7013844709,-0.1468438002,1/23/2016 12:01:51,0.00,0,0,0.00
535,40.18637,-8.41353,0.7013844709,-0.1468438002,1/23/2016 12:01:51,0.00,0,0,0.00
536,40.18637,-8.41354,0.7013844709,-0.1468439747,1/23/2016 12:01:51,0.00,0.000849473146,0.849473146,0.00
537,40.18637,-8.41354,0.7013844709,-0.1468439747,1/23/2016 12:01:52,1.16,0,0,0.00
538,40.18637,-8.41354,0.7013844709,-0.1468439747,1/23/2016 12:01:53,1.16,0,0,0.00
539,40.18637,-8.41354,0.7013844709,-0.1468439747,1/23/2016 12:01:54,1.16,0,0,0.00
540,40.18637,-8.41354,0.7013844709,-0.1468439747,1/23/2016 12:01:55,1.16,0,0,0.00
541,40.18637,-8.41355,0.7013844709,-0.1468441493,1/23/2016 12:01:56,1.16,0.0008494731462,0.8494731462,0.73
542,40.18637,-8.41355,0.7013844709,-0.1468441493,1/23/2016 12:01:57,1.16,0,0,0.00
543,40.18637,-8.41356,0.7013844709,-0.1468443238,1/23/2016 12:01:58,1.16,0.000849473146,0.849473146,0.73
544,40.18637,-8.41357,0.7013844709,-0.1468444983,1/23/2016 12:01:59,1.16,0.0008494731459,0.8494731459,0.73
545,40.18636,-8.41358,0.7013842964,-0.1468446729,1/23/2016 12:02:00,1.16,0.001399298361,1.399298361,1.21
546,40.18636,-8.41359,0.7013842964,-0.1468448474,1/23/2016 12:02:01,1.16,0.0008494732713,0.8494732713,0.73
547,40.18636,-8.41361,0.7013842964,-0.1468451965,1/23/2016 12:02:02,1.16,0.001698946543,1.698946543,1.47
548,40.18637,-8.41361,0.7013844709,-0.1468451965,1/23/2016 12:02:03,1.16,0.001111949266,1.111949266,0.96
549,40.18636,-8.41362,0.7013842964,-0.146845371,1/23/2016 12:02:04,1.16,0.001399298361,1.399298361,1.21
550,40.18636,-8.41363,0.7013842964,-0.1468455455,1/23/2016 12:02:05,1.16,0.0008494732713,0.8494732713,0.73
551,40.18636,-8.41364,0.7013842964,-0.1468457201,1/23/2016 12:02:06,1.16,0.0008494732713,0.8494732713,0.73
552,40.18636,-8.41365,0.7013842964,-0.1468458946,1/23/2016 12:02:07,1.16,0.0008494732714,0.8494732714,0.73
553,40.18636,-8.41366,0.7013842964,-0.1468460691,1/23/2016 12:02:08,1.16,0.0008494732713,0.8494732713,0.73
554,40.18636,-8.41366,0.7013842964,-0.1468460691,1/23/2016 12:02:09,1.16,0,0,0.00
555,40.18636,-8.41367,0.7013842964,-0.1468462437,1/23/2016 12:02:10,1.16,0.0008494732713,0.8494732713,0.73
556,40.18636,-8.41368,0.7013842964,-0.1468464182,1/23/2016 12:02:11,1.16,0.0008494732713,0.8494732713,0.73
557,40.18636,-8.41369,0.7013842964,-0.1468465927,1/23/2016 12:02:12,1.16,0.0008494732713,0.8494732713,0.73
558,40.18636,-8.41369,0.7013842964,-0.1468465927,1/23/2016 12:02:13,1.16,0,0,0.00
559,40.18636,-8.4137,0.7013842964,-0.1468467673,1/23/2016 12:02:14,1.16,0.0008494732714,0.8494732714,0.73
560,40.18636,-8.4137,0.7013842964,-0.1468467673,1/23/2016 12:02:15,1.16,0,0,0.00
561,40.18636,-8.41371,0.7013842964,-0.1468469418,1/23/2016 12:02:16,1.16,0.0008494732713,0.8494732713,0.73
562,40.18636,-8.41371,0.7013842964,-0.1468469418,1/23/2016 12:02:17,1.16,0,0,0.00
563,40.18636,-8.41371,0.7013842964,-0.1468469418,1/23/2016 12:02:18,1.16,0,0,0.00
564,40.18636,-8.41371,0.7013842964,-0.1468469418,1/23/2016 12:02:19,1.16,0,0,0.00
565,40.18636,-8.41371,0.7013842964,-0.1468469418,1/23/2016 12:02:20,1.16,0,0,0.00
566,40.18636,-8.41371,0.7013842964,-0.1468469418,1/23/2016 12:02:21,1.16,0,0,0.00
567,40.18636,-8.41371,0.7013842964,-0.1468469418,1/23/2016 12:02:22,1.16,0,0,0.00
568,40.18636,-8.41371,0.7013842964,-0.1468469418,1/23/2016 12:02:23,1.16,0,0,0.00
569,40.18636,-8.41371,0.7013842964,-0.1468469418,1/23/2016 12:02:24,1.16,0,0,0.00
570,40.18636,-8.41371,0.7013842964,-0.1468469418,1/23/2016 12:02:25,1.16,0,0,0.00
571,40.18636,-8.41371,0.7013842964,-0.1468469418,1/23/2016 12:02:26,1.16,0,0,0.00
572,40.18636,-8.41373,0.7013842964,-0.1468472909,1/23/2016 12:02:27,1.16,0.001698946542,1.698946542,1.47
573,40.18637,-8.41374,0.7013844709,-0.1468474654,1/23/2016 12:02:28,1.16,0.001399298361,1.399298361,1.21
574,40.18637,-8.41375,0.7013844709,-0.1468476399,1/23/2016 12:02:29,1.16,0.000849473146,0.849473146,0.73
575,40.18637,-8.41376,0.7013844709,-0.1468478145,1/23/2016 12:02:30,1.16,0.000849473146,0.849473146,0.73
576,40.18637,-8.41377,0.7013844709,-0.146847989,1/23/2016 12:02:31,1.16,0.000849473146,0.849473146,0.73
577,40.18637,-8.41378,0.7013844709,-0.1468481635,1/23/2016 12:02:32,1.16,0.000849473146,0.849473146,0.73
578,40.18636,-8.41379,0.7013842964,-0.1468483381,1/23/2016 12:02:33,1.16,0.001399298361,1.399298361,1.21
579,40.18636,-8.4138,0.7013842964,-0.1468485126,1/23/2016 12:02:34,1.16,0.0008494732713,0.8494732713,0.73
580,40.18637,-8.41381,0.7013844709,-0.1468486871,1/23/2016 12:02:35,1.16,0.001399298361,1.399298361,1.21
581,40.18637,-8.41382,0.7013844709,-0.1468488617,1/23/2016 12:02:35,0.00,0.000849473146,0.849473146,0.00
582,40.18637,-8.41382,0.7013844709,-0.1468488617,1/23/2016 12:02:36,1.16,0,0,0.00
583,40.18636,-8.41383,0.7013842964,-0.1468490362,1/23/2016 12:02:37,1.16,0.001399298361,1.399298361,1.21
584,40.18636,-8.41384,0.7013842964,-0.1468492107,1/23/2016 12:02:38,1.16,0.0008494732713,0.8494732713,0.73
585,40.18636,-8.41385,0.7013842964,-0.1468493853,1/23/2016 12:02:39,1.16,0.0008494732711,0.8494732711,0.73
586,40.18636,-8.41385,0.7013842964,-0.1468493853,1/23/2016 12:02:40,1.16,0,0,0.00
587,40.18636,-8.41386,0.7013842964,-0.1468495598,1/23/2016 12:02:41,1.16,0.0008494732713,0.8494732713,0.73
588,40.18636,-8.41387,0.7013842964,-0.1468497343,1/23/2016 12:02:42,1.16,0.0008494732713,0.8494732713,0.73
589,40.18636,-8.41387,0.7013842964,-0.1468497343,1/23/2016 12:02:43,1.16,0,0,0.00
590,40.18636,-8.41388,0.7013842964,-0.1468499089,1/23/2016 12:02:44,1.16,0.0008494732714,0.8494732714,0.73
591,40.18635,-8.41388,0.7013841219,-0.1468499089,1/23/2016 12:02:45,1.16,0.001111949267,1.111949267,0.96
592,40.18636,-8.41389,0.7013842964,-0.1468500834,1/23/2016 12:02:46,1.16,0.001399298437,1.399298437,1.21
593,40.18636,-8.41389,0.7013842964,-0.1468500834,1/23/2016 12:02:47,1.16,0,0,0.00
594,40.18636,-8.4139,0.7013842964,-0.1468502579,1/23/2016 12:02:48,1.16,0.0008494732713,0.8494732713,0.73
595,40.18635,-8.41391,0.7013841219,-0.1468504325,1/23/2016 12:02:49,1.16,0.001399298437,1.399298437,1.21
596,40.18635,-8.41393,0.7013841219,-0.1468507815,1/23/2016 12:02:50,1.16,0.001698946793,1.698946793,1.47
597,40.18634,-8.41394,0.7013839473,-0.1468509561,1/23/2016 12:02:51,1.16,0.001399298513,1.399298513,1.21
598,40.18634,-8.41394,0.7013839473,-0.1468509561,1/23/2016 12:02:52,1.16,0,0,0.00
599,40.18633,-8.41395,0.7013837728,-0.1468511306,1/23/2016 12:02:53,1.16,0.001399298589,1.399298589,1.21
600,40.18633,-8.41395,0.7013837728,-0.1468511306,1/23/2016 12:02:54,1.16,0,0,0.00
601,40.18633,-8.41395,0.7013837728,-0.1468511306,1/23/2016 12:02:55,1.16,0,0,0.00
602,40.18632,-8.41396,0.7013835983,-0.1468513051,1/23/2016 12:02:56,1.16,0.001399298665,1.399298665,1.21
603,40.18631,-8.41397,0.7013834237,-0.1468514797,1/23/2016 12:02:57,1.16,0.001399298741,1.399298741,1.21
604,40.1863,-8.41399,0.7013832492,-0.1468518287,1/23/2016 12:02:58,1.16,0.002030481521,2.030481521,1.75
605,40.1863,-8.414,0.7013832492,-0.1468520033,1/23/2016 12:02:59,1.16,0.0008494740227,0.8494740227,0.73
606,40.18629,-8.41401,0.7013830747,-0.1468521778,1/23/2016 12:03:00,1.16,0.001399298893,1.399298893,1.21
607,40.18629,-8.41402,0.7013830747,-0.1468523523,1/23/2016 12:03:01,1.16,0.000849474148,0.849474148,0.73
608,40.18629,-8.41403,0.7013830747,-0.1468525269,1/23/2016 12:03:02,1.16,0.0008494741479,0.8494741479,0.73
609,40.18629,-8.41404,0.7013830747,-0.1468527014,1/23/2016 12:03:03,1.16,0.0008494741479,0.8494741479,0.73
610,40.18629,-8.41405,0.7013830747,-0.1468528759,1/23/2016 12:03:04,1.16,0.0008494741479,0.8494741479,0.73
611,40.1863,-8.41405,0.7013832492,-0.1468528759,1/23/2016 12:03:05,1.16,0.001111949267,1.111949267,0.96
612,40.1863,-8.41406,0.7013832492,-0.1468530505,1/23/2016 12:03:06,1.16,0.0008494740227,0.8494740227,0.73
613,40.1863,-8.41407,0.7013832492,-0.146853225,1/23/2016 12:03:08,2.31,0.0008494740228,0.8494740228,0.37
614,40.1863,-8.41408,0.7013832492,-0.1468533995,1/23/2016 12:03:08,0.00,0.0008494740227,0.8494740227,0.00
615,40.1863,-8.41408,0.7013832492,-0.1468533995,1/23/2016 12:03:08,0.00,0,0,0.00
616,40.1863,-8.4141,0.7013832492,-0.1468537486,1/23/2016 12:03:08,0.00,0.001698948045,1.698948045,0.00
617,40.1863,-8.4141,0.7013832492,-0.1468537486,1/23/2016 12:03:09,1.16,0,0,0.00
618,40.18631,-8.41411,0.7013834237,-0.1468539231,1/23/2016 12:03:10,1.16,0.001399298817,1.399298817,1.21
619,40.18631,-8.41411,0.7013834237,-0.1468539231,1/23/2016 12:03:11,1.16,0,0,0.00
620,40.18631,-8.41412,0.7013834237,-0.1468540977,1/23/2016 12:03:12,1.16,0.0008494738974,0.8494738974,0.73
621,40.18631,-8.41413,0.7013834237,-0.1468542722,1/23/2016 12:03:13,1.16,0.0008494738973,0.8494738973,0.73
622,40.18631,-8.41413,0.7013834237,-0.1468542722,1/23/2016 12:03:14,1.16,0,0,0.00
623,40.1863,-8.41414,0.7013832492,-0.1468544467,1/23/2016 12:03:15,1.16,0.001399298817,1.399298817,1.21
624,40.1863,-8.41415,0.7013832492,-0.1468546213,1/23/2016 12:03:16,1.16,0.0008494740227,0.8494740227,0.73
625,40.1863,-8.41415,0.7013832492,-0.1468546213,1/23/2016 12:03:17,1.16,0,0,0.00
626,40.18629,-8.41416,0.7013830747,-0.1468547958,1/23/2016 12:03:18,1.16,0.001399298893,1.399298893,1.21
627,40.18629,-8.41417,0.7013830747,-0.1468549703,1/23/2016 12:03:19,1.16,0.0008494741479,0.8494741479,0.73
628,40.18629,-8.41418,0.7013830747,-0.1468551449,1/23/2016 12:03:20,1.16,0.0008494741479,0.8494741479,0.73
629,40.18629,-8.41419,0.7013830747,-0.1468553194,1/23/2016 12:03:21,1.16,0.0008494741479,0.8494741479,0.73
630,40.18629,-8.41419,0.7013830747,-0.1468553194,1/23/2016 12:03:22,1.16,0,0,0.00
631,40.18629,-8.4142,0.7013830747,-0.1468554939,1/23/2016 12:03:23,1.16,0.0008494741479,0.8494741479,0.73
632,40.1863,-8.41421,0.7013832492,-0.1468556685,1/23/2016 12:03:24,1.16,0.001399298893,1.399298893,1.21
633,40.1863,-8.41423,0.7013832492,-0.1468560175,1/23/2016 12:03:25,1.16,0.001698948045,1.698948045,1.47
634,40.1863,-8.41424,0.7013832492,-0.1468561921,1/23/2016 12:03:26,1.16,0.0008494740227,0.8494740227,0.73
635,40.1863,-8.41425,0.7013832492,-0.1468563666,1/23/2016 12:03:27,1.16,0.0008494740227,0.8494740227,0.73
636,40.18631,-8.41425,0.7013834237,-0.1468563666,1/23/2016 12:03:28,1.16,0.001111949267,1.111949267,0.96
637,40.18631,-8.41426,0.7013834237,-0.1468565411,1/23/2016 12:03:29,1.16,0.0008494738976,0.8494738976,0.73
638,40.1863,-8.41427,0.7013832492,-0.1468567157,1/23/2016 12:03:30,1.16,0.001399298817,1.399298817,1.21
639,40.1863,-8.41428,0.7013832492,-0.1468568902,1/23/2016 12:03:31,1.16,0.0008494740227,0.8494740227,0.73
640,40.18629,-8.4143,0.7013830747,-0.1468572393,1/23/2016 12:03:32,1.16,0.002030481731,2.030481731,1.75
641,40.18629,-8.41431,0.7013830747,-0.1468574138,1/23/2016 12:03:33,1.16,0.0008494741479,0.8494741479,0.73
642,40.18629,-8.41432,0.7013830747,-0.1468575883,1/23/2016 12:03:34,1.16,0.0008494741479,0.8494741479,0.73
643,40.18629,-8.41433,0.7013830747,-0.1468577628,1/23/2016 12:03:35,1.16,0.0008494741479,0.8494741479,0.73
644,40.18629,-8.41434,0.7013830747,-0.1468579374,1/23/2016 12:03:36,1.16,0.0008494741477,0.8494741477,0.73
645,40.18628,-8.41435,0.7013829001,-0.1468581119,1/23/2016 12:03:37,1.16,0.00139929897,1.39929897,1.21
646,40.18628,-8.41436,0.7013829001,-0.1468582864,1/23/2016 12:03:38,1.16,0.000849474273,0.849474273,0.73
647,40.18628,-8.41437,0.7013829001,-0.146858461,1/23/2016 12:03:39,1.16,0.0008494742731,0.8494742731,0.73
648,40.18628,-8.41438,0.7013829001,-0.1468586355,1/23/2016 12:03:40,1.16,0.0008494742732,0.8494742732,0.73
649,40.18627,-8.41438,0.7013827256,-0.1468586355,1/23/2016 12:03:41,1.16,0.001111949267,1.111949267,0.96
650,40.18626,-8.41439,0.7013825511,-0.14685881,1/23/2016 12:03:42,1.16,0.001399299121,1.399299121,1.21
651,40.18626,-8.41441,0.7013825511,-0.1468591591,1/23/2016 12:03:43,1.16,0.001698949047,1.698949047,1.47
652,40.18626,-8.41442,0.7013825511,-0.1468593336,1/23/2016 12:03:44,1.16,0.0008494745236,0.8494745236,0.73
653,40.18626,-8.41442,0.7013825511,-0.1468593336,1/23/2016 12:03:45,1.16,0,0,0.00
654,40.18627,-8.41442,0.7013827256,-0.1468593336,1/23/2016 12:03:46,1.16,0.001111949267,1.111949267,0.96
655,40.18627,-8.41443,0.7013827256,-0.1468595082,1/23/2016 12:03:47,1.16,0.0008494743983,0.8494743983,0.73
656,40.18627,-8.41443,0.7013827256,-0.1468595082,1/23/2016 12:03:48,1.16,0,0,0.00
657,40.18626,-8.41444,0.7013825511,-0.1468596827,1/23/2016 12:03:49,1.16,0.001399299122,1.399299122,1.21
658,40.18625,-8.41445,0.7013823765,-0.1468598572,1/23/2016 12:03:50,1.16,0.001399299197,1.399299197,1.21
659,40.18625,-8.41445,0.7013823765,-0.1468598572,1/23/2016 12:03:51,1.16,0,0,0.00
660,40.18624,-8.41446,0.701382202,-0.1468600318,1/23/2016 12:03:52,1.16,0.001399299273,1.399299273,1.21
661,40.18624,-8.41447,0.701382202,-0.1468602063,1/23/2016 12:03:53,1.16,0.0008494747742,0.8494747742,0.73
662,40.18624,-8.41448,0.701382202,-0.1468603808,1/23/2016 12:03:54,1.16,0.000849474774,0.849474774,0.73
663,40.18624,-8.41448,0.701382202,-0.1468603808,1/23/2016 12:03:55,1.16,0,0,0.00
664,40.18624,-8.41449,0.701382202,-0.1468605554,1/23/2016 12:03:56,1.16,0.0008494747742,0.8494747742,0.73
665,40.18624,-8.41449,0.701382202,-0.1468605554,1/23/2016 12:03:57,1.16,0,0,0.00
666,40.18623,-8.4145,0.7013820275,-0.1468607299,1/23/2016 12:03:58,1.16,0.00139929935,1.39929935,1.21
667,40.18623,-8.41452,0.7013820275,-0.146861079,1/23/2016 12:03:59,1.16,0.001698949798,1.698949798,1.47
668,40.18623,-8.41453,0.7013820275,-0.1468612535,1/23/2016 12:04:00,1.16,0.0008494748993,0.8494748993,0.73
669,40.18623,-8.41455,0.7013820275,-0.1468616026,1/23/2016 12:04:02,2.31,0.001698949799,1.698949799,0.73
670,40.18623,-8.41456,0.7013820275,-0.1468617771,1/23/2016 12:04:02,0.00,0.0008494748993,0.8494748993,0.00
671,40.18623,-8.41456,0.7013820275,-0.1468617771,1/23/2016 12:04:02,0.00,0,0,0.00
672,40.18623,-8.41457,0.7013820275,-0.1468619516,1/23/2016 12:04:02,0.00,0.0008494748993,0.8494748993,0.00
673,40.18623,-8.41457,0.7013820275,-0.1468619516,1/23/2016 12:04:03,1.16,0,0,0.00
674,40.18623,-8.41458,0.7013820275,-0.1468621262,1/23/2016 12:04:04,1.16,0.0008494748994,0.8494748994,0.73
675,40.18623,-8.41459,0.7013820275,-0.1468623007,1/23/2016 12:04:05,1.16,0.0008494748993,0.8494748993,0.73
676,40.18623,-8.41461,0.7013820275,-0.1468626498,1/23/2016 12:04:06,1.16,0.001698949799,1.698949799,1.47
677,40.18623,-8.41462,0.7013820275,-0.1468628243,1/23/2016 12:04:07,1.16,0.0008494748991,0.8494748991,0.73
678,40.18623,-8.41463,0.7013820275,-0.1468629988,1/23/2016 12:04:08,1.16,0.0008494748995,0.8494748995,0.73
679,40.18623,-8.41464,0.7013820275,-0.1468631734,1/23/2016 12:04:09,1.16,0.0008494748991,0.8494748991,0.73
680,40.18623,-8.41464,0.7013820275,-0.1468631734,1/23/2016 12:04:10,1.16,0,0,0.00
681,40.18622,-8.41465,0.7013818529,-0.1468633479,1/23/2016 12:04:11,1.16,0.001399299426,1.399299426,1.21
682,40.18623,-8.41466,0.7013820275,-0.1468635224,1/23/2016 12:04:12,1.16,0.001399299426,1.399299426,1.21
683,40.18622,-8.41466,0.7013818529,-0.1468635224,1/23/2016 12:04:13,1.16,0.001111949267,1.111949267,0.96
684,40.18623,-8.41466,0.7013820275,-0.1468635224,1/23/2016 12:04:14,1.16,0.001111949267,1.111949267,0.96
